document_id,views,depth,full_reads_percent
6273f7009a7947233556d310MaUWXeXtSk6fnmVlyIDA3A,42153.91426586226,1.0382967457671335,25.388437201232676
623fe1149a794770821f4eaefI8XS2MXRyaNdNuJJW9VjA,122689.38152024467,1.139004496001017,33.749548956503006
6281efae9a7947e34439115eVnTuAVljQ7SgKfOfKu57jQ,5188.689899848952,1.0664067961048291,24.10191278469413
627ebb289a79472e34d01ad38y6hKoMJS_aNkvNKR0-gvQ,15189.140532185042,1.0454356648914072,30.240158463816147
625063979a79475de1f2072eTFz94N9QSYykYjDrMSdb7A,13005.929406659889,1.0745489160875585,25.52538134741608
6242cf239a7947543933376668sKFyOSTDi9g_65WIh5iw,191382.58230183215,1.1397247773084316,37.68661563225075
61faf6249a7947274188db22GZZD1toCRFaHFkr3HdMKWg,19555.796259652157,1.1637291856605776,37.98618856660318
6268e7489a79475c88d44ceaMPuwsLe1QT2F7YDXc66p4w,17296.91685252278,1.0476491400819565,27.25554903683812
6267abd89a7947ee8a9d53e16BBdcn0xRdCra7S60-tMHQ,14998.295204613149,1.0407231205226304,30.09654027680023
624482489a79477d4f12aab6NvqeFzbPRfimwSLlGfHvuA,180411.75193498397,1.1315482934695293,37.744981650148226
61ff71df9a79470d13893f343PXO3SCcSy2Zav_6ejoYsQ,14919.826187526416,1.1856805085991062,45.140184164745605
6261c55c9a7947bf215d147a5Lcy3mDcSV2Bffoiv6tvEQ,3522.345702472754,1.058349611247038,45.176941482922516
61f898359a79473e96d0784cy0A9bEXUQ722-0fIdbb7qQ,18348.78392408962,1.1795798693583046,43.19971279014111
6258037e9a7947a9e8a99498S1y9xzR8TJWIMfMonDbQEQ,6588.033724718647,1.0650254881061634,35.09654964843571
625117b89a7947867f461f09mbd7f55-TMi1CcYjcDqsog,28534.77073564582,1.0510933508563207,26.29505238051948
620af8d89a7947404fb52b9fROpN7eLZTxyReljAlE66RQ,27194.994294680964,1.1663637362186732,42.57006638331342
61fa6aea9a7947f0a9aaf4f0laPyaRVTTXem7ijDgA1yOQ,28643.698813574323,1.1547429164375829,33.93916920571755
6209a89f9a794740a12850c5H4RHG7dZTL2wSdv3XyyzNA,15216.778195771762,1.1481965441967432,40.273874832903935
620a46219a794781dc291a08AZGwVNwbQ8yIgsPKpyEhiA,19985.214136767172,1.1559357332565097,44.425885926082735
6260feeb9a79476a79ce041es4TzJh4_TzW8ppT-OTxjkg,6433.2209645882685,1.0779307894516164,35.34109106012763
620ce7ab9a794702595dc862-5Cx53EvQDWntflGw9_jEQ,16230.618090521442,1.1682558965376841,44.119150081147836
6265bbef9a794740ac14627dFCuGAeo3RMqC5ZXD_WsDtg,9015.637027809702,1.054234091451256,39.2512656437364
627ff0d39a7947729e9dfa90RPAwzb0eSzC-Dcq2ZocUfA,5790.843913964829,1.0494135794922046,28.27807326181607
625db0299a7947d767282409xdaiS-EsSdOcJ5H8rgpO5g,60888.002375992306,1.0604161365202924,30.11370957706573
6282433e9a79470b9c70a35cGBn3ze4UTsyvC35EfQs6VA,11106.010439581503,1.059083857583992,31.30017162218661
61fc8bea9a79472d0879337bsOYQIXzMQtGy1XCKl6xsHw,18985.298204404742,1.1522771949854969,31.981297881231164
62033fe69a7947be30a670aaeFUrrXexSh-xrR_1oGc6-w,18328.583681269803,1.1384077259709124,22.963149642153873
6203b0069a7947f3eede1eb2qy1XDNoUQ3GBeAionL5UTQ,85869.2599259292,1.1398475460477802,35.76364453106133
624c3fd09a79476502f307e2exWaNqt-QmKcchXKQ-8KNw,9439.603175343349,1.1534257334292661,39.474628765966436
623b5bcc9a79477293c33b56Rbe7Ti8uQlyni2v1TTPTaA,119331.49813395267,1.1191254577534637,27.412158523193515
620104a99a7947846c646260vGhSVhpFT1iy6VZ0oq-oew,19143.63981098341,1.1622751345143882,29.940611398305087
624ffda39a794729f99bad79ZIebQLUATRWSnc37OMbrRQ,6182.078560407852,1.0915470323073446,33.855107810943544
6277b3ff9a7947214f2f4893-tYxWzW4Qbmn-jwILfFFjA,5308.21786000541,1.0568908810429587,33.17729167612192
624fd3a89a794716d372544f5CUAzs10TwWOwdg3dnyrFA,11613.290641754913,1.109038526371172,33.04704874232947
6262672c9a7947edb8be11e9AoBTZKPtRCy9Mu7fNFw_gA,4678.866132093841,1.0746016108732692,48.20697588752739
6268bb739a79474eb1121e2eeAd9_fJrTnKh_MdcLYPqAw,29318.520646924128,1.0459639904790912,28.655516530242807
6265f69e9a79474dc2dcb6eajq2srWZJTEeJvA4sAJhTdA,38468.1414842866,1.0678135154691495,32.93330417069419
6266f5389a7947b2e3ce1ba6qNyzvIL0Rl2zal9wzUl16A,11001.708727592755,1.073502210946246,36.752028560239374
624ff0e19a79472411f31b43OlIGX3f9RN-Uop357_p98g,2876.672893839179,1.115244911014079,43.04461342861389
623faeaa9a7947653470b1a0fI8XS2MXRyaNdNuJJW9VjA,82345.90152161359,1.1074095675749895,29.04327780150399
624f1fcb9a7947e9d888bc2eGoMLdRUjQ2OQKJOJeEP9RQ,33691.01417988174,1.138271012513504,31.643302187139316
62850ce99a794782249dc1c7mCXdNIBcStCRGWinWoOqvA,32757.82297904407,1.050641116501939,28.92885190083831
625568df9a794741e114a762p0gt5C5WSQqX18Fb8yuQEA,38909.97552646929,1.0839688094525968,31.426256250475
6249c58b9a794790fbfb3a72BiOLFRtLQW6sTZ_aYcGd1A,12995.302261072531,1.1560028819097476,37.65757825812855
627e43e79a7947863d9a3d28f3ucRD7ITtefUxsYp7qHKQ,8904.75789520648,1.0703848796343987,39.23034762687111
61fd57569a79478a98c7a954jxbeRzGsQm6f9UdSVdCCmg,13422.279120628558,1.1470956411582987,38.35408610930988
628252089a79471407fd4d16rmFwVXrNQV6UEhFesereGQ,4266.13319518499,1.0740486388159896,47.56277927931549
62483ba99a79473538e719003jWeun5QR7K9Hf5y6sYL_A,27619.02470972212,1.1892988759283476,41.2413914200687
626633779a79475c0264eb97GicKTSv4TfGgkznN_G7t5w,4735.280949511784,1.0607094386615934,41.34078471350551
62920ccb9a7947093f7ce616XlBcJK-MRCiOI3hfxZdXdA,18418.169777792085,1.0536903560022477,33.44108412565684
6282a5429a7947336f8d64b8nnRk0rTkR16wROQJXr400A,14872.805309126396,1.0703000435130214,36.80416630970145
61fa3cd39a7947d756cdca0cemHDBURNSW6B7dsxlC7yLA,32746.720076532634,1.1694381651345944,37.346016574163656
625ecc7e9a79473b4f8aae9c4FuODp-kS0aDzavwnWjyNA,21993.279459574318,1.0651613537562616,32.1496635128935
6255c0729a79476baad93bc2UFPFZw03Ry-nMO_5XCjkcA,67822.02158152734,1.0691416457183849,35.21610304312968
62919afd9a794774d24be856OSGBeNzCSPW_GmbG6-irTw,3304.9167018262124,1.06016041906458,38.445809076702425
623b303f9a794761344bc2a4RHWeYizkRa-wvE9e-wm44w,46142.22450448839,1.1377711081600133,34.859435546513225
62861c019a7947d5857eb3e20nWLHpTJSLCbo8ROSKLc9g,2234.2102637259304,1.0596576647122613,40.44825349227582
627ab92e9a794751851fdf3eBfWBRacaQCOaQ1S_LWwXMQ,7253.101290357259,1.0730478485608799,36.66748066151729
6270b77a9a79479ad6dedbd1tu-AquxyRMO2GORTYaN6_A,1471.6205958463834,1.0592942081381012,42.7203891633596
628e66749a7947654775ae3exr83ycafQzWgDeMX52VPfw,35526.671502140416,1.056130475818324,25.972766713606113
6246b4b79a794743ce9efdc9Ix6iqt0VQa-LYukRCxK6oQ,19727.704051945697,1.1568326937880395,40.06244517766602
628fa9b49a7947dbd44f440bHqCvEqPQSC-5NBbX7p_etA,24942.81090142072,1.057175672011335,30.50140445645861
61f95e8d9a7947970d73a5c4uZqPcS5NT5-YlnOXRJL-Ew,14090.733104008817,1.1559646869084685,36.13681408456816
61fc32499a7947191f1d6af0ZAgOWRlASWKbo7ONGv-QAw,18345.284131896955,1.153436883159748,36.72173475502184
62933cc39a79474b94a34ea9rbu9MdiVRWi9g5n92kNGpA,2305.749971327994,1.0645927213269122,38.302585607628835
628b49009a7947bf170e8190pWFEWX6zR_yC1OkesuMlnA,7436.779614180581,1.0570267852316466,34.508879137077294
61fc6f9f9a7947256d8a90e7gZXyjv6UQiG2NsAYfODHiw,31362.210746613113,1.1676816900206946,33.46193212365989
6257a04e9a79477e079ed071QIES5rIgS3G0hCPDoqVzDw,11552.785398265503,1.0646199225372799,33.371031121264984
623e38cc9a794712a0892f2dAIcdWGmRRNqJ_RYeYfeTig,53477.147203101966,1.1372764972788552,40.915478320351404
620280679a79478b1ac68257hLI2jEQ2TdqUSep4_YVBYw,17421.593318106745,1.138779366210208,38.026179478373265
625401d99a7947bbde7cebb5Zt-SUqtxTZWwjJDS1cRSUw,41835.345944215864,1.0609783719819479,21.322375489834236
6201cedf9a794740603d6b73ZzYEG3hWTMydOR6R-klEwg,16345.389285472575,1.1592200118021816,39.59848805813177
620fd7409a7947aaa25d8377KwRX8wrgS9K8Amielf7Guw,109145.08945498573,1.1518430713972294,32.987820732033356
626e38b99a7947124a7e8c3aqIN_x8M9Rt-8Y60sffT0Bg,3172.446817188593,1.0659711692317353,26.61246353900473
623324609a794755e58a6f54UXmfblMDT5y14P2ww7YhEQ,52183.99438355702,1.1232662381167693,23.96390886133579
620742d19a7947acb4dbf54afk1WrzpMQa-GHKnWBDjECQ,11566.154401960328,1.2007947960842429,45.68893948427697
628c559a9a794719bb2ce62cofOKsXyGSx-bRQBt2dIETA,17173.11742464305,1.063178040591303,33.72563310281759
627f594f9a794750d077ac9cWlh01JNEQ5eLIeO6G7EPNg,13817.797930964538,1.0737320734895337,43.729492740829386
626acaf89a79479c932ab6cdR2IxLWUPRmO2kQBr8-HJ8w,10722.763405794816,1.066050247602065,36.259769008810004
6267e33e9a79470add2c62e3WnuGspxnRk2IWL_TYyu3ow,38304.05896346558,1.049464235484856,29.642664327980093
625710e59a79475dda974be3LIC8WVXkTiWtf9Wvb4M1xA,9405.439769094788,1.0527582815356007,33.97662200599463
626978ac9a7947239945d3d99Ll9q3RySXCmt50-9PJ2jw,27920.764818121977,1.0434139758408545,26.93920375827466
620a155f9a794766b4ddc918fUszibetR6qECabLytyMqw,53538.67025531075,1.134202070330015,28.826944809517933
623983b99a7947b9f128c85dpjpi_7HfRw2aJn1tbHRTPQ,119838.07278004798,1.1805563560190815,42.20471808414757
62601cf19a79472a72866c68bIF7iXeTT-qgpsUkq5Qjww,17300.873771094775,1.0551386731074899,32.712648782111685
6282535c9a794713ac5b996eWjW7BbFvQVuM0gEJOJ44UQ,14311.937882337661,1.054074942688961,27.458607581185763
625a9b3d9a794785eff10716lUOBSjkXTYaOOzDnCcDtDA,29213.055189197585,1.037985525566528,30.461222759276843
62541f409a7947ca585aa5abo0K-2UbuRHSCURTm1o10hw,14401.312219228701,1.0627112471772973,18.222452741714786
6256df119a79474a19bea8b791_wyExyQxmR3FV7HnbwrA,33174.87737312418,1.0608222431938796,20.637254074531405
62603f3b9a794737581f6c6e1PrjGkXHQKKtSRe_fYbUcg,10100.940783963815,1.0519163980827961,32.81818360368488
620270cb9a794783b02d6000FcJyHDRbSHylVDOv55Aukg,133060.30751867575,1.1315321280022557,32.83062275128621
626ba98a9a7947dded22a0e2r6CqHMbZTga2hl5utKMX9g,10321.684200350017,1.060048184197826,29.175869165197323
626453bb9a794779d32c4b7cNJ7o7x_7RwuVz4qEw7jRLA,12281.553273058045,1.0803637263776706,51.29184651780291
61f9e38b9a7947bda828a9daBGqE5tfuTxeanLvshi8hGw,27197.69465891632,1.1602149709883616,33.07527452803734
620a54af9a7947054cbbea6aVi5JyL2nTyK2rpQAfICjKg,12708.264586185,1.1573731477245262,39.39463310353155
62382ce99a794742a6dfe668HyG3_PV-REaD7Mbuc_qZig,99201.28839745095,1.1392072204915062,32.52825875248716
627415cf9a79472d4bdca3fa8VZNOqP7Q6GjxQwpF4EmJQ,5935.717635566103,1.0739386611358197,36.664440377442666
624770469a794709ab41a2edZADsrTW9QjqQhed1-QSdhg,38692.22573234728,1.131581458046651,37.570446139008126
620608d29a79473c8cc3dcb4TOkHE8peS4mnQfhVY6uETQ,23267.97804246536,1.1552957854979689,30.446500615254486
624d74419a794745f5095c9785o_o-7ER_2pYp2aQOhY1Q,15691.72824667861,1.0968268338813212,17.945212837156603
6273ea389a79471e1192738eGyl27lB0QFW6cUuwiuQ8xA,6724.175366971664,1.0500196515147104,25.76818673211676
6253e9289a7947ad471500a7ZwR05eF3TgOZR8CwC8QF6A,5723.047550851272,1.0592578909096373,30.39600262886115
627a67f59a79473c76334a58d-ty3mZYTcWtpTnNEiS-_Q,28014.14457055283,1.047010250715421,31.418411294116
62543d319a7947e0d0bbf9feRvqVpFyESUqVOjAHYpx4qA,5880.878044705023,1.05621050676841,31.857406996533605
61fd48c49a7947853ac89992Eg6t0d9IT-Oh0gOQJsnwpA,19134.91239760936,1.1646108413729048,34.128825517729894
624d661b9a79473f7416fe26IOrn2VSSTFq1lnfWNWSjmg,107900.67525196528,1.1465218472196668,28.91040350149323
62921afd9a79470c52363ddbycovRONJRxOwxXQp9kZ_JQ,8597.723239569154,1.0519835210691852,27.313511188808846
625e16fd9a7947eb04eb3afaahBNANYJQ4q71l_5bfc4hg,5381.577622865814,1.0617716773277484,47.81816214712349
6281df209a7947dc977962a8w2oYQcAYSpKKPZIVuxNv3A,25533.880212440694,1.0621882219690764,29.387879528706307
6250aebd9a79477179d3fc0abTicp8FURqqf_sUIPQNc8Q,22473.82661996505,1.0852204639736824,25.292936530846635
620593879a79471f11cbc442zzIt_lvVSxGHH4PFivaj0A,13935.719593507532,1.1432341212607988,44.01038503470605
6267b2ea9a7947f1272fe182ZHr1365cRwesE1BO1cTSTw,33080.41225859862,1.0411959725747884,23.862885025282132
623d5ff99a79473d710327cf87E2PoRDQpSINmkoNNyC_g,42556.16672341991,1.123990826059827,33.9190239526555
628fc55f9a7947e3ecee16855K5GmbcURfmjEHNyG9jUPA,7768.516033604887,1.0690076053244033,35.141828180825144
6209b5ba9a7947446de26576wIqzK06xS62_85SZ-_jM5A,12199.957161133578,1.1549916289319155,37.30697816675861
6257e9a59a79479c163ae439VXmiNqENQAejKPy2TBgkYQ,13796.433445016653,1.0503884820414833,29.22274656097435
623edde79a7947375a65bc5cljg2IrgTQ0qGVJxkVx9gfg,39230.35123467397,1.1455979520444555,35.39607654606575
6246f61a9a794763e7611666nUKwsp6MSq2ZVmWEqHeUbw,16542.837692426918,1.1418962719365193,27.954053076563568
61fab3b59a794716ef6cd9b87N5JbHqCT1iUVVT_CTv-eg,15557.273919545178,1.1655246739606058,37.882236665426234
62726fb79a7947174f2c6396ndruDIIMREGrctxMQLO6qQ,17225.82981580532,1.0673562402465417,28.660589318783757
625517799a79471e76fdf7a69Bb90QB4Qh2v7mN1rWUfzA,23480.803295665195,1.0609063554532068,27.4639234614052
628b94369a7947e52a75ddd2imqTssc8RWmuYlbRgEv_6A,5999.490000575559,1.0710892352025077,32.33841875058497
62464bff9a79471d3a9091bdyBaFkEL3R7ibKMevxBfWBQ,30139.456152105988,1.122665304807459,26.736032882829605
609d11a69a79477cef513697JmK_JOsmSnWmjiQfqquJfw,14968.660311703996,1.073607377666455,26.349726105544676
624bd4a09a794734a02abe635sHoC5DQRYyOR92V_ypG3A,36126.421616116095,1.1441374924587593,26.468150045277767
6246ee699a79475f62e29586lkzBzA2GQOekTIrCqMlmQg,22328.240445280167,1.136465486145474,32.10910851801751
627fa0009a7947615d3ee079HdMF3sQ7Q0K8NG0AEPf7Vg,60272.393211578295,1.0603601875988984,26.38902358831716
626384d69a794748ab83346am_e3JQPGSpug0qF0PvlAcw,5189.00977955031,1.054106982207221,26.639046857591698
625eb2999a79472f980ec8f5K5sOFaWERdOYSmNLE6kVmQ,18930.172112102104,1.0742055200450078,27.203908666425896
6260cb039a7947590cfed3f3HVQLtTOFQg23_Zc9Taqn7Q,4625.6089242693415,1.0704706227111116,43.080771425915
624449f39a7947601793fbd43LqF1CAmQ8CThiHpaJRLyg,31246.26603837363,1.1327068977633528,36.86962077859585
624467e59a794770ffc56779zqrrfYgQROiOD6fgVNvw3Q,84443.62230399219,1.1377971716576782,30.83972885673926
62378e5f9a794717cec1099bqkPlGr-qQwO9LmBRDDi76g,14354.097485488002,1.2236760968597833,44.05435853334718
624680c19a79472b07d3beb80kvS1w9qTiu8KYcGTOMywg,67718.4494493771,1.1707090046108344,34.77178392475642
61fca99f9a7947323cee8abfQHSiixUSQfGHUgGo1MbBVg,61902.46087921423,1.1444705365317607,23.59413454966517
61fac9dc9a79471d479d3b9apI0_tiTMRU6MTLC67M3ykg,14170.17213364011,1.1643399220896125,33.170887125114305
6249c3739a7947925657d45e1YzCEfy8QvSfSLP47PspXw,84759.32718507349,1.1538522812946284,28.72522361635616
6274d1499a79475ff0070a58Rz8BSmP8R5aP2QRjQeYfYA,20429.630616009017,1.0598257309722374,26.04442720944968
62561e609a79478153ae30185kj_AZ4iSDq33bBeyryGLA,3240.9270362828684,1.0619128575982983,47.50777122134593
61fd5cfb9a79478ce58a5deaWHgu0dA5QEyERZhnz4RZqg,73797.47055333853,1.1381070600038794,26.49931954541568
61fbb2609a794765c9ba9191MfrZsSBERcGgYNo7D6cItg,23941.34392415084,1.1500007015610612,27.529590333008667
624ea4cf9a7947a631c328baWxNQ1fCHSy-Pb8dCaoDCQA,26623.522792631236,1.1546760707854584,27.832098083136273
6244c29b9a79478f9a339bca0RwqdNMOSfeAefxAr_8Wwg,33835.94584799501,1.1290650731915084,34.8420014601701
620263a09a79477abdf73d2blf_K9sZzQdaZf3FZxFfnYQ,16259.869613868053,1.1725442363157503,40.82729797311663
62895c859a794748fb81edeb7-q4a66gTiOEBZCgGyYLww,3168.829343289508,1.0577680568841017,34.56968845779048
628cd9839a7947555da62ab6nGLl-ynSR0mwfS3PdLEbCQ,3173.7088114882063,1.0636324453150878,35.77119975827655
62023cfc9a794767710363001czAU5n5QTqze8sze8-39w,62849.95412853977,1.1324442919500552,30.988706528444716
61f873769a79472c64f0b26dFcOHgy-0Q0qSH96tt5qqpw,6193.4456813890065,1.1453834444268554,36.798998942160694
620a042a9a79475e8d61ea64n1uePA2FRf-6KZ1gov5k1g,13792.761034081668,1.1679226944499939,37.2996894353522
6203a87e9a7947ef0226f481SwaKVAdYSHiXAT2_djlKFg,9410.147860776611,1.1411202327630436,26.822027987889683
628835629a79470c55045324d6dCnDdWRVqUuQvxhktt_w,5618.789847118496,1.0719560019831338,38.65065770289554
6204d7a79a7947551d4c31202kxwfIEhSouz7KvHumYMwA,13159.398951670548,1.143324766981331,35.93114447653603
627ef6419a7947316b35e3abZiGC6FoJSeCGwH_-qE0Y1w,1943.6987808168851,1.080437963711244,33.71101258207479
6256ef3a9a7947508911fa88Mv9CmwYaSdmKYWpSXvMD1g,9030.100556264268,1.068548143337035,35.95913442543708
625a884a9a7947806352a0e2hLmRO0r-RQ2O_R7dYhFPEw,4838.589213317435,1.0572357654308908,34.825121562450796
6256a3859a79472db87aecce8qi7X_ZxSxiG_tSdb0mVqg,26861.05580407072,1.068947498111589,19.696845317644943
6209f58d9a79475653c0f910rRfXCrPgSPqDFR17lFUmkg,13891.06077186032,1.146065075690318,36.48856028404969
61ffc1d19a794721f361d83c4FUpFMtrRMCKDNRPvB4KGA,34015.471189175805,1.2883808941280315,50.51802597273718
62875b0c9a794745373bb596fB7DCWaQRC-rvGv2OFQL1Q,5066.3180209363345,1.0734225179902241,28.18583285098011
62543f679a7947e285c71eb0JxXQbabUQD6f5C6XrKy-sA,51821.42946218295,1.0554507826232278,22.19463065808476
61fb68439a794742415ee23cIlLO8Ji5SgCzPBp1bkdqaA,16211.581034654298,1.1528237345359504,21.709878463783355
62697cc49a79472497f950c3WxOkftIpRh-9pmxQ-lTtEg,11790.43644763175,1.0655688475976182,41.98514981828183
6284a3179a79474fbc06511dUS8_ETYrQv-9teOt6ZeoVA,633.7663464524303,1.0648103004818368,37.696070816317054
625c455e9a79476223b1225bDftVX3_FSrC-Ra16zvfIJw,22688.75563899766,1.0610685491134144,33.97514634311355
624c2c819a79475afae75086exWaNqt-QmKcchXKQ-8KNw,41549.384365635764,1.1422070608932882,32.596997532645645
625e53079a7947fe5c281f49WbKDLbR-RQCrczgwsljouA,5968.866192567995,1.083497073871632,42.07577007560844
6208ecec9a79471716d77c173sQx0QxZSTeMSXl3d5iFew,15076.067186953476,1.1513635704666243,41.76679717368579
6241dfdf9a79470e92ec56b9iHVtY9lbTU-GLGGnJqxtFQ,189464.6337164922,1.1257444029333818,23.102832717984192
6267dd639a79470480de91b0y0tj_DWZTuq_nyI8VwSG2Q,9772.767939156784,1.0396118945700532,21.990844822038596
6255d8ee9a794773312488feOCuGG0ncRZion7Xa6R4jhg,1970.9505877065094,1.0720770328111884,42.76220761460701
62754e259a794798a5c09bb4VY2W-4dhRzKDVzxczsHP9A,12156.136711167466,1.0630134715484207,12.6537306755585
620ad2869a794737d476ed56UQMiA_QGQNWAmdUUughheg,17170.350462316852,1.1573985983665418,39.77001311527621
627cdf259a794701f2ef3e98dYYtCDh4SjWIQEVTIip2AQ,9784.916236024485,1.0521064052459403,28.561217860433857
6256755d9a79471559b07dda3vQFC_XCRLi5Xff-7NlSXw,7930.731078411041,1.07009311516857,42.580994517663314
6240865c9a7947965fdd686eVRpXVaevTFuVxqrJE9PkIw,61884.976449784415,1.1367445845767934,35.5010320527868
620b67a59a79475fcb2aa73c2p1qR24ZTmmftHYloHIJAA,53706.545701719086,1.2751768926529452,54.64728720682959
61fa3ce79a7947d6cb0f7bbdYP8GU4tgRB2J38YiaZ122g,39632.05070070755,1.1514425081945354,22.602413544197617
6267f6b49a7947159cb58de1I-_bYXhqQ3iVMWXvoSj5kg,26208.257048046627,1.056931300076093,38.68847146280001
62907fd09a7947151ab572edWcjRO9cFTA624uRk5iG5jg,12277.226695794743,1.0636725774703941,26.98042607701298
628829f19a7947074c805f2aAJ-sDkDxTiW3CsS9vENTkw,1165.024621956407,1.0555227834958516,40.35315260084469
626a025a9a7947431447d8d7hjT6kIDqS4iShD7bOlp1hw,1793.107015456033,1.039623748977201,42.718882007083266
628380e69a794777cc60d6bfNNeDJQ7RTwWSGfKg0wl1lw,36550.762735713644,1.0572903251026182,22.509600012096726
628c98fe9a79473359976b7aFwkbbrZyR12udnMnOfu8nw,6424.09839498614,1.0898929241147701,40.66394147424335
61fec0e29a7947e7800a8bffHoj4X3jcTuKyzJP14NF7cg,12148.941524092988,1.1587099291907064,42.44998802362983
61ff62689a79470860259dfboltv7HVhTieNBdGC4qfxnw,16337.295688391592,1.1506017029713045,30.290985068275845
623d9e319a79475d770b46c6TY3-vELBTSeqPjKvlW61rg,110044.36871974035,1.1285247888480452,33.26093257727632
620a6e759a794713131a9073rIFnkPjjROykwFf6ko8i9Q,13020.790044969905,1.1415078265853862,37.45463796052667
6246eb579a79475ee064abc0aRHnbxeHRjCX2LOVxeerug,22134.455326113937,1.1546757080346257,41.14202158809968
627297069a79472b862c0131oRR_k3O6Qq62pj_ObyQBCg,8839.014302628239,1.0699320606790894,34.69906918159267
61fa4f1c9a7947df18f28c26PbWYS59LQMSCP_QI31xtsw,22471.18680295734,1.1480104697238245,18.18064824428495
628f2a549a794797b45d3a19yNmiFnPyQFa9aXN-U41jew,14752.459499284088,1.0525322025574355,23.939749337593746
628c18079a79470e481c4d03hHAhc8c9S3y3PBbd9TPtlA,11247.717284382517,1.0620982175442444,36.32511906929103
627b5bee9a7947753b3b7315l6nbm7NwTDuLBGpikUAngA,1998.4153489025448,1.0535285569928758,40.008400219702494
624dcecd9a79476ffce38e45LjZFd0piS8yl7MvShx0rLw,31578.375621086532,1.1572183154830082,34.96103528366508
